Cycle=1_Fc=3_X	Cycle=1_Fc=3_Y	Cycle=1_Fc=4_X	Cycle=1_Fc=4_Y	Cycle=1_Fc=4-3_X	Cycle=1_Fc=4-3_Y	Cycle=2_Fc=3_X	Cycle=2_Fc=3_Y	Cycle=2_Fc=4_X	Cycle=2_Fc=4_Y	Cycle=2_Fc=4-3_X	Cycle=2_Fc=4-3_Y	Cycle=3_Fc=3_X	Cycle=3_Fc=3_Y	Cycle=3_Fc=4_X	Cycle=3_Fc=4_Y	Cycle=3_Fc=4-3_X	Cycle=3_Fc=4-3_Y	Cycle=4_Fc=3_X	Cycle=4_Fc=3_Y	Cycle=4_Fc=4_X	Cycle=4_Fc=4_Y	Cycle=4_Fc=4-3_X	Cycle=4_Fc=4-3_Y	Cycle=5_Fc=3_X	Cycle=5_Fc=3_Y	Cycle=5_Fc=4_X	Cycle=5_Fc=4_Y	Cycle=5_Fc=4-3_X	Cycle=5_Fc=4-3_Y	Cycle=6_Fc=3_X	Cycle=6_Fc=3_Y	Cycle=6_Fc=4_X	Cycle=6_Fc=4_Y	Cycle=6_Fc=4-3_X	Cycle=6_Fc=4-3_Y	Cycle=7_Fc=3_X	Cycle=7_Fc=3_Y	Cycle=7_Fc=4_X	Cycle=7_Fc=4_Y	Cycle=7_Fc=4-3_X	Cycle=7_Fc=4-3_Y	Cycle=8_Fc=3_X	Cycle=8_Fc=3_Y	Cycle=8_Fc=4_X	Cycle=8_Fc=4_Y	Cycle=8_Fc=4-3_X	Cycle=8_Fc=4-3_Y	Cycle=9_Fc=3_X	Cycle=9_Fc=3_Y	Cycle=9_Fc=4_X	Cycle=9_Fc=4_Y	Cycle=9_Fc=4-3_X	Cycle=9_Fc=4-3_Y	Cycle=10_Fc=3_X	Cycle=10_Fc=3_Y	Cycle=10_Fc=4_X	Cycle=10_Fc=4_Y	Cycle=10_Fc=4-3_X	Cycle=10_Fc=4-3_Y	Cycle=11_Fc=3_X	Cycle=11_Fc=3_Y	Cycle=11_Fc=4_X	Cycle=11_Fc=4_Y	Cycle=11_Fc=4-3_X	Cycle=11_Fc=4-3_Y	Cycle=12_Fc=3_X	Cycle=12_Fc=3_Y	Cycle=12_Fc=4_X	Cycle=12_Fc=4_Y	Cycle=12_Fc=4-3_X	Cycle=12_Fc=4-3_Y	Cycle=13_Fc=3_X	Cycle=13_Fc=3_Y	Cycle=13_Fc=4_X	Cycle=13_Fc=4_Y	Cycle=13_Fc=4-3_X	Cycle=13_Fc=4-3_Y	Cycle=14_Fc=3_X	Cycle=14_Fc=3_Y	Cycle=14_Fc=4_X	Cycle=14_Fc=4_Y	Cycle=14_Fc=4-3_X	Cycle=14_Fc=4-3_Y	Cycle=15_Fc=3_X	Cycle=15_Fc=3_Y	Cycle=15_Fc=4_X	Cycle=15_Fc=4_Y	Cycle=15_Fc=4-3_X	Cycle=15_Fc=4-3_Y	Cycle=16_Fc=3_X	Cycle=16_Fc=3_Y	Cycle=16_Fc=4_X	Cycle=16_Fc=4_Y	Cycle=16_Fc=4-3_X	Cycle=16_Fc=4-3_Y	Cycle=17_Fc=3_X	Cycle=17_Fc=3_Y	Cycle=17_Fc=4_X	Cycle=17_Fc=4_Y	Cycle=17_Fc=4-3_X	Cycle=17_Fc=4-3_Y	Cycle=18_Fc=3_X	Cycle=18_Fc=3_Y	Cycle=18_Fc=4_X	Cycle=18_Fc=4_Y	Cycle=18_Fc=4-3_X	Cycle=18_Fc=4-3_Y	Cycle=19_Fc=3_X	Cycle=19_Fc=3_Y	Cycle=19_Fc=4_X	Cycle=19_Fc=4_Y	Cycle=19_Fc=4-3_X	Cycle=19_Fc=4-3_Y	Cycle=20_Fc=3_X	Cycle=20_Fc=3_Y	Cycle=20_Fc=4_X	Cycle=20_Fc=4_Y	Cycle=20_Fc=4-3_X	Cycle=20_Fc=4-3_Y	Cycle=21_Fc=3_X	Cycle=21_Fc=3_Y	Cycle=21_Fc=4_X	Cycle=21_Fc=4_Y	Cycle=21_Fc=4-3_X	Cycle=21_Fc=4-3_Y	Cycle=22_Fc=3_X	Cycle=22_Fc=3_Y	Cycle=22_Fc=4_X	Cycle=22_Fc=4_Y	Cycle=22_Fc=4-3_X	Cycle=22_Fc=4-3_Y	Cycle=23_Fc=3_X	Cycle=23_Fc=3_Y	Cycle=23_Fc=4_X	Cycle=23_Fc=4_Y	Cycle=23_Fc=4-3_X	Cycle=23_Fc=4-3_Y	Cycle=24_Fc=3_X	Cycle=24_Fc=3_Y	Cycle=24_Fc=4_X	Cycle=24_Fc=4_Y	Cycle=24_Fc=4-3_X	Cycle=24_Fc=4-3_Y	Cycle=25_Fc=3_X	Cycle=25_Fc=3_Y	Cycle=25_Fc=4_X	Cycle=25_Fc=4_Y	Cycle=25_Fc=4-3_X	Cycle=25_Fc=4-3_Y
344.8	23681.4	344.8	24301.4	344.8	619.951	344.8	23670.1	344.8	24264.3	344.8	594.221	344.8	23682.9	344.8	24260.5	344.8	577.551	344.8	23685.1	344.8	24258.1	344.8	572.99	344.8	23696.4	344.8	24274.2	344.8	577.848	344.8	23704.1	344.8	24289.2	344.8	585.066	344.8	23714.8	344.8	24312.7	344.8	597.881	344.8	23740.4	344.8	24355.8	344.8	615.396	344.8	23787	344.8	24411.1	344.8	624.09	344.8	23866.2	344.8	24501.5	344.8	635.359	344.8	23982.9	344.8	24601	344.8	618.17	344.8	24101.8	344.8	24784.8	344.8	682.961	344.8	24078.8	344.8	24565.7	344.8	486.887	344.8	24081.8	344.8	24549.6	344.8	467.721	344.8	24087.3	344.8	24545	344.8	457.709	344.8	24094.9	344.8	24545.2	344.8	450.281	344.8	24102.1	344.8	24546.3	344.8	444.311	344.8	24109.6	344.8	24548.2	344.8	438.65	344.8	24118.7	344.8	24552	344.8	433.25	344.8	24128.7	344.8	24556.5	344.8	427.76	344.8	24141.5	344.8	24563.1	344.8	421.65	344.8	24144.5	344.8	24559	344.8	414.568	344.8	24250	344.8	24756.1	344.8	506.07	344.8	24229	344.8	24606.8	344.8	377.717	344.8	24237.4	344.8	24607.1	344.8	369.621
344.9	23681.5	344.9	24301.4	344.9	619.961	344.9	23670.1	344.9	24264.3	344.9	594.217	344.9	23682.9	344.9	24260.5	344.9	577.547	344.9	23685.1	344.9	24258.1	344.9	572.996	344.9	23696.4	344.9	24274.2	344.9	577.842	344.9	23704.1	344.9	24289.2	344.9	585.059	344.9	23714.8	344.9	24312.7	344.9	597.891	344.9	23740.4	344.9	24355.8	344.9	615.391	344.9	23787	344.9	24411.1	344.9	624.08	344.9	23866.2	344.9	24501.5	344.9	635.34	344.9	23982.9	344.9	24601	344.9	618.15	344.9	24101.8	344.9	24784.7	344.9	682.941	344.9	24078.8	344.9	24565.7	344.9	486.891	344.9	24081.8	344.9	24549.6	344.9	467.717	344.9	24087.3	344.9	24545.1	344.9	457.717	344.9	24094.9	344.9	24545.2	344.9	450.287	344.9	24102.1	344.9	24546.3	344.9	444.306	344.9	24109.6	344.9	24548.2	344.9	438.646	344.9	24118.7	344.9	24552	344.9	433.246	344.9	24128.7	344.9	24556.5	344.9	427.756	344.9	24141.5	344.9	24563.1	344.9	421.646	344.9	24144.5	344.9	24559	344.9	414.568	344.9	24250	344.9	24756.1	344.9	506.061	344.9	24229	344.9	24606.8	344.9	377.711	344.9	24237.4	344.9	24607.1	344.9	369.611
345	23681.5	345	24301.4	345	619.956	345	23670.1	345	24264.3	345	594.211	345	23682.9	345	24260.5	345	577.541	345	23685.1	345	24258.1	345	573	345	23696.4	345	24274.2	345	577.842	345	23704.1	345	24289.2	345	585.059	345	23714.8	345	24312.7	345	597.887	345	23740.4	345	24355.8	345	615.391	345	23787	345	24411.1	345	624.07	345	23866.2	345	24501.5	345	635.33	345	23982.9	345	24601	345	618.141	345	24101.8	345	24784.7	345	682.922	345	24078.8	345	24565.7	345	486.887	345	24081.9	345	24549.6	345	467.721	345	24087.3	345	24545	345	457.699	345	24094.9	345	24545.2	345	450.281	345	24102.1	345	24546.3	345	444.299	345	24109.6	345	24548.2	345	438.65	345	24118.7	345	24552	345	433.24	345	24128.7	345	24556.5	345	427.75	345	24141.5	345	24563.1	345	421.641	345	24144.5	345	24559	345	414.568	345	24250.1	345	24756.1	345	506.051	345	24229	345	24606.8	345	377.711	345	24237.4	345	24607.1	345	369.621
345.1	23681.5	345.1	24301.4	345.1	619.949	345.1	23670.1	345.1	24264.3	345.1	594.217	345.1	23682.9	345.1	24260.5	345.1	577.541	345.1	23685.1	345.1	24258.1	345.1	573	345.1	23696.4	345.1	24274.2	345.1	577.852	345.1	23704.1	345.1	24289.2	345.1	585.059	345.1	23714.8	345.1	24312.7	345.1	597.881	345.1	23740.4	345.1	24355.8	345.1	615.391	345.1	23787	345.1	24411.1	345.1	624.07	345.1	23866.2	345.1	24501.5	345.1	635.311	345.1	23982.9	345.1	24601	345.1	618.121	345.1	24101.8	345.1	24784.7	345.1	682.9	345.1	24078.8	345.1	24565.7	345.1	486.881	345.1	24081.9	345.1	24549.6	345.1	467.717	345.1	24087.3	345.1	24545.1	345.1	457.711	345.1	24094.9	345.1	24545.2	345.1	450.277	345.1	24102.1	345.1	24546.4	345.1	444.309	345.1	24109.6	345.1	24548.2	345.1	438.65	345.1	24118.8	345.1	24552	345.1	433.24	345.1	24128.8	345.1	24556.5	345.1	427.76	345.1	24141.5	345.1	24563.1	345.1	421.641	345.1	24144.5	345.1	24559.1	345.1	414.576	345.1	24250.1	345.1	24756.1	345.1	506.036	345.1	24229.1	345.1	24606.8	345.1	377.721	345.1	24237.5	345.1	24607.1	345.1	369.621
345.2	23681.5	345.2	24301.4	345.2	619.955	345.2	23670.1	345.2	24264.3	345.2	594.211	345.2	23682.9	345.2	24260.5	345.2	577.541	345.2	23685.1	345.2	24258.1	345.2	572.996	345.2	23696.4	345.2	24274.2	345.2	577.847	345.2	23704.1	345.2	24289.2	345.2	585.055	345.2	23714.8	345.2	24312.7	345.2	597.881	345.2	23740.4	345.2	24355.8	345.2	615.391	345.2	23787	345.2	24411.1	345.2	624.057	345.2	23866.2	345.2	24501.5	345.2	635.301	345.2	23982.9	345.2	24601	345.2	618.102	345.2	24101.8	345.2	24784.7	345.2	682.871	345.2	24078.8	345.2	24565.7	345.2	486.881	345.2	24081.9	345.2	24549.6	345.2	467.711	345.2	24087.3	345.2	24545.1	345.2	457.707	345.2	24095	345.2	24545.2	345.2	450.271	345.2	24102.1	345.2	24546.4	345.2	444.305	345.2	24109.6	345.2	24548.2	345.2	438.646	345.2	24118.8	345.2	24552	345.2	433.246	345.2	24128.8	345.2	24556.5	345.2	427.756	345.2	24141.5	345.2	24563.1	345.2	421.641	345.2	24144.5	345.2	24559.1	345.2	414.57	345.2	24250.1	345.2	24756.1	345.2	506.02	345.2	24229.1	345.2	24606.8	345.2	377.716	345.2	24237.5	345.2	24607.1	345.2	369.616
345.3	23681.5	345.3	24301.4	345.3	619.949	345.3	23670.1	345.3	24264.3	345.3	594.211	345.3	23682.9	345.3	24260.5	345.3	577.537	345.3	23685.1	345.3	24258.1	345.3	572.99	345.3	23696.4	345.3	24274.2	345.3	577.84	345.3	23704.2	345.3	24289.2	345.3	585.049	345.3	23714.9	345.3	24312.7	345.3	597.881	345.3	23740.4	345.3	24355.8	345.3	615.381	345.3	23787	345.3	24411.1	345.3	624.051	345.3	23866.2	345.3	24501.5	345.3	635.281	345.3	23982.9	345.3	24600.9	345.3	618.09	345.3	24101.8	345.3	24784.7	345.3	682.861	345.3	24078.8	345.3	24565.7	345.3	486.877	345.3	24081.9	345.3	24549.6	345.3	467.717	345.3	24087.4	345.3	24545.1	345.3	457.701	345.3	24095	345.3	24545.2	345.3	450.277	345.3	24102.1	345.3	24546.4	345.3	444.309	345.3	24109.6	345.3	24548.2	345.3	438.641	345.3	24118.8	345.3	24552	345.3	433.236	345.3	24128.8	345.3	24556.5	345.3	427.746	345.3	24141.5	345.3	24563.1	345.3	421.641	345.3	24144.5	345.3	24559.1	345.3	414.566	345.3	24250.1	345.3	24756.1	345.3	506.01	345.3	24229.1	345.3	24606.8	345.3	377.709	345.3	24237.5	345.3	24607.1	345.3	369.609
345.4	23681.5	345.4	24301.4	345.4	619.959	345.4	23670.1	345.4	24264.3	345.4	594.216	345.4	23682.9	345.4	24260.5	345.4	577.531	345.4	23685.1	345.4	24258.1	345.4	572.99	345.4	23696.4	345.4	24274.2	345.4	577.84	345.4	23704.2	345.4	24289.2	345.4	585.045	345.4	23714.9	345.4	24312.7	345.4	597.887	345.4	23740.4	345.4	24355.8	345.4	615.376	345.4	23787	345.4	24411	345.4	624.039	345.4	23866.2	345.4	24501.4	345.4	635.27	345.4	23982.9	345.4	24600.9	345.4	618.057	345.4	24101.8	345.4	24784.6	345.4	682.842	345.4	24078.9	345.4	24565.7	345.4	486.881	345.4	24081.9	345.4	24549.6	345.4	467.711	345.4	24087.4	345.4	24545.1	345.4	457.707	345.4	24095	345.4	24545.2	345.4	450.27	345.4	24102.1	345.4	24546.4	345.4	444.305	345.4	24109.6	345.4	24548.2	345.4	438.65	345.4	24118.8	345.4	24552	345.4	433.24	345.4	24128.8	345.4	24556.5	345.4	427.75	345.4	24141.5	345.4	24563.1	345.4	421.637	345.4	24144.5	345.4	24559.1	345.4	414.557	345.4	24250.1	345.4	24756.1	345.4	506	345.4	24229.1	345.4	24606.8	345.4	377.715	345.4	24237.5	345.4	24607.1	345.4	369.619
345.5	23681.5	345.5	24301.4	345.5	619.959	345.5	23670.1	345.5	24264.3	345.5	594.209	345.5	23682.9	345.5	24260.5	345.5	577.537	345.5	23685.1	345.5	24258.1	345.5	572.996	345.5	23696.4	345.5	24274.2	345.5	577.84	345.5	23704.2	345.5	24289.2	345.5	585.049	345.5	23714.9	345.5	24312.7	345.5	597.881	345.5	23740.4	345.5	24355.7	345.5	615.359	345.5	23787	345.5	24411	345.5	624.039	345.5	23866.2	345.5	24501.4	345.5	635.256	345.5	23982.9	345.5	24600.9	345.5	618.031	345.5	24101.8	345.5	24784.6	345.5	682.811	345.5	24078.9	345.5	24565.7	345.5	486.877	345.5	24081.9	345.5	24549.6	345.5	467.706	345.5	24087.4	345.5	24545.1	345.5	457.697	345.5	24095	345.5	24545.2	345.5	450.279	345.5	24102.1	345.5	24546.4	345.5	444.299	345.5	24109.6	345.5	24548.2	345.5	438.646	345.5	24118.8	345.5	24552	345.5	433.24	345.5	24128.8	345.5	24556.5	345.5	427.75	345.5	24141.5	345.5	24563.2	345.5	421.641	345.5	24144.5	345.5	24559.1	345.5	414.551	345.5	24250.1	345.5	24756	345.5	505.979	345.5	24229.1	345.5	24606.8	345.5	377.709	345.5	24237.5	345.5	24607.1	345.5	369.619
345.6	23681.5	345.6	24301.4	345.6	619.945	345.6	23670.1	345.6	24264.3	345.6	594.209	345.6	23682.9	345.6	24260.5	345.6	577.531	345.6	23685.1	345.6	24258.1	345.6	572.99	345.6	23696.4	345.6	24274.2	345.6	577.836	345.6	23704.2	345.6	24289.2	345.6	585.045	345.6	23714.9	345.6	24312.7	345.6	597.877	345.6	23740.4	345.6	24355.7	345.6	615.359	345.6	23787	345.6	24411	345.6	624.029	345.6	23866.2	345.6	24501.4	345.6	635.24	345.6	23982.9	345.6	24600.9	345.6	618.012	345.6	24101.8	345.6	24784.6	345.6	682.791	345.6	24078.9	345.6	24565.7	345.6	486.871	345.6	24081.9	345.6	24549.6	345.6	467.709	345.6	24087.4	345.6	24545.1	345.6	457.691	345.6	24095	345.6	24545.2	345.6	450.275	345.6	24102.1	345.6	24546.4	345.6	444.299	345.6	24109.6	345.6	24548.2	345.6	438.641	345.6	24118.8	345.6	24552	345.6	433.24	345.6	24128.8	345.6	24556.5	345.6	427.75	345.6	24141.5	345.6	24563.2	345.6	421.637	345.6	24144.5	345.6	24559.1	345.6	414.551	345.6	24250	345.6	24756	345.6	505.969	345.6	24229.1	345.6	24606.8	345.6	377.709	345.6	24237.5	345.6	24607.1	345.6	369.615
345.7	23681.5	345.7	24301.4	345.7	619.939	345.7	23670.1	345.7	24264.3	345.7	594.219	345.7	23682.9	345.7	24260.5	345.7	577.531	345.7	23685.1	345.7	24258.1	345.7	572.986	345.7	23696.4	345.7	24274.2	345.7	577.84	345.7	23704.2	345.7	24289.2	345.7	585.039	345.7	23714.9	345.7	24312.7	345.7	597.871	345.7	23740.4	345.7	24355.7	345.7	615.359	345.7	23787	345.7	24411	345.7	624.025	345.7	23866.2	345.7	24501.4	345.7	635.23	345.7	23982.9	345.7	24600.9	345.7	618	345.7	24101.8	345.7	24784.6	345.7	682.771	345.7	24078.9	345.7	24565.7	345.7	486.877	345.7	24081.9	345.7	24549.6	345.7	467.709	345.7	24087.4	345.7	24545.1	345.7	457.691	345.7	24095	345.7	24545.2	345.7	450.27	345.7	24102.1	345.7	24546.4	345.7	444.295	345.7	24109.6	345.7	24548.3	345.7	438.646	345.7	24118.8	345.7	24552	345.7	433.246	345.7	24128.8	345.7	24556.5	345.7	427.756	345.7	24141.5	345.7	24563.2	345.7	421.631	345.7	24144.5	345.7	24559.1	345.7	414.551	345.7	24250	345.7	24756	345.7	505.964	345.7	24229.1	345.7	24606.8	345.7	377.715	345.7	24237.5	345.7	24607.1	345.7	369.609
345.8	23681.5	345.8	24301.4	345.8	619.949	345.8	23670.1	345.8	24264.3	345.8	594.219	345.8	23682.9	345.8	24260.5	345.8	577.527	345.8	23685.1	345.8	24258.1	345.8	572.99	345.8	23696.4	345.8	24274.2	345.8	577.846	345.8	23704.2	345.8	24289.2	345.8	585.035	345.8	23714.9	345.8	24312.8	345.8	597.881	345.8	23740.4	345.8	24355.7	345.8	615.364	345.8	23787	345.8	24411	345.8	624.01	345.8	23866.2	345.8	24501.4	345.8	635.221	345.8	23982.9	345.8	24600.8	345.8	617.966	345.8	24101.8	345.8	24784.5	345.8	682.75	345.8	24078.9	345.8	24565.7	345.8	486.871	345.8	24081.9	345.8	24549.6	345.8	467.715	345.8	24087.4	345.8	24545.1	345.8	457.696	345.8	24095	345.8	24545.2	345.8	450.266	345.8	24102.1	345.8	24546.4	345.8	444.301	345.8	24109.6	345.8	24548.3	345.8	438.641	345.8	24118.8	345.8	24552	345.8	433.24	345.8	24128.8	345.8	24556.5	345.8	427.75	345.8	24141.5	345.8	24563.2	345.8	421.637	345.8	24144.5	345.8	24559.1	345.8	414.547	345.8	24250	345.8	24756	345.8	505.961	345.8	24229.1	345.8	24606.8	345.8	377.709	345.8	24237.5	345.8	24607.1	345.8	369.609
345.9	23681.5	345.9	24301.4	345.9	619.945	345.9	23670.1	345.9	24264.3	345.9	594.215	345.9	23682.9	345.9	24260.5	345.9	577.531	345.9	23685.1	345.9	24258.1	345.9	572.986	345.9	23696.4	345.9	24274.2	345.9	577.84	345.9	23704.2	345.9	24289.2	345.9	585.029	345.9	23714.9	345.9	24312.8	345.9	597.881	345.9	23740.4	345.9	24355.7	345.9	615.366	345.9	23787	345.9	24411	345.9	624	345.9	23866.2	345.9	24501.4	345.9	635.205	345.9	23982.9	345.9	24600.8	345.9	617.939	345.9	24101.8	345.9	24784.5	345.9	682.721	345.9	24078.9	345.9	24565.7	345.9	486.866	345.9	24081.9	345.9	24549.6	345.9	467.709	345.9	24087.4	345.9	24545.1	345.9	457.699	345.9	24095	345.9	24545.3	345.9	450.27	345.9	24102.1	345.9	24546.4	345.9	444.297	345.9	24109.6	345.9	24548.3	345.9	438.641	345.9	24118.8	345.9	24552	345.9	433.24	345.9	24128.8	345.9	24556.5	345.9	427.75	345.9	24141.5	345.9	24563.2	345.9	421.631	345.9	24144.5	345.9	24559.1	345.9	414.551	345.9	24250	345.9	24756	345.9	505.941	345.9	24229.1	345.9	24606.8	345.9	377.705	345.9	24237.5	345.9	24607.1	345.9	369.609
346	23681.5	346	24301.4	346	619.939	346	23670.2	346	24264.3	346	594.209	346	23682.9	346	24260.5	346	577.531	346	23685.1	346	24258.1	346	572.98	346	23696.4	346	24274.3	346	577.846	346	23704.2	346	24289.2	346	585.029	346	23714.9	346	24312.8	346	597.876	346	23740.4	346	24355.7	346	615.35	346	23787	346	24411	346	624	346	23866.2	346	24501.4	346	635.197	346	23982.9	346	24600.8	346	617.93	346	24101.8	346	24784.5	346	682.691	346	24078.9	346	24565.8	346	486.869	346	24081.9	346	24549.6	346	467.705	346	24087.4	346	24545.1	346	457.699	346	24095	346	24545.3	346	450.266	346	24102.1	346	24546.4	346	444.291	346	24109.6	346	24548.3	346	438.637	346	24118.8	346	24552	346	433.246	346	24128.8	346	24556.5	346	427.756	346	24141.5	346	24563.2	346	421.627	346	24144.5	346	24559.1	346	414.547	346	24250	346	24756	346	505.932	346	24229.1	346	24606.8	346	377.705	346	24237.5	346	24607.1	346	369.605
346.1	23681.5	346.1	24301.4	346.1	619.939	346.1	23670.2	346.1	24264.4	346.1	594.215	346.1	23683	346.1	24260.5	346.1	577.531	346.1	23685.1	346.1	24258.1	346.1	572.977	346.1	23696.4	346.1	24274.3	346.1	577.84	346.1	23704.2	346.1	24289.2	346.1	585.025	346.1	23714.9	346.1	24312.8	346.1	597.869	346.1	23740.4	346.1	24355.7	346.1	615.35	346.1	23787	346.1	24411	346.1	623.986	346.1	23866.2	346.1	24501.4	346.1	635.18	346.1	23982.9	346.1	24600.8	346.1	617.904	346.1	24101.8	346.1	24784.5	346.1	682.672	346.1	24078.9	346.1	24565.8	346.1	486.869	346.1	24081.9	346.1	24549.6	346.1	467.695	346.1	24087.4	346.1	24545.1	346.1	457.695	346.1	24095	346.1	24545.3	346.1	450.26	346.1	24102.1	346.1	24546.4	346.1	444.291	346.1	24109.6	346.1	24548.3	346.1	438.641	346.1	24118.8	346.1	24552	346.1	433.24	346.1	24128.8	346.1	24556.5	346.1	427.75	346.1	24141.5	346.1	24563.2	346.1	421.621	346.1	24144.5	346.1	24559.1	346.1	414.541	346.1	24250	346.1	24756	346.1	505.922	346.1	24229.1	346.1	24606.8	346.1	377.699	346.1	24237.5	346.1	24607.1	346.1	369.596
346.2	23681.5	346.2	24301.4	346.2	619.939	346.2	23670.2	346.2	24264.4	346.2	594.209	346.2	23683	346.2	24260.5	346.2	577.527	346.2	23685.1	346.2	24258.1	346.2	572.971	346.2	23696.4	346.2	24274.3	346.2	577.84	346.2	23704.2	346.2	24289.2	346.2	585.02	346.2	23714.9	346.2	24312.8	346.2	597.869	346.2	23740.4	346.2	24355.7	346.2	615.35	346.2	23787	346.2	24411	346.2	623.98	346.2	23866.2	346.2	24501.4	346.2	635.17	346.2	23982.9	346.2	24600.8	346.2	617.879	346.2	24101.8	346.2	24784.4	346.2	682.65	346.2	24078.9	346.2	24565.8	346.2	486.865	346.2	24081.9	346.2	24549.6	346.2	467.699	346.2	24087.4	346.2	24545.1	346.2	457.695	346.2	24095	346.2	24545.3	346.2	450.26	346.2	24102.1	346.2	24546.4	346.2	444.297	346.2	24109.6	346.2	24548.3	346.2	438.641	346.2	24118.8	346.2	24552	346.2	433.24	346.2	24128.8	346.2	24556.5	346.2	427.746	346.2	24141.5	346.2	24563.2	346.2	421.621	346.2	24144.5	346.2	24559.1	346.2	414.537	346.2	24250	346.2	24755.9	346.2	505.91	346.2	24229.1	346.2	24606.8	346.2	377.695	346.2	24237.5	346.2	24607.1	346.2	369.6
346.3	23681.5	346.3	24301.4	346.3	619.936	346.3	23670.2	346.3	24264.4	346.3	594.205	346.3	23683	346.3	24260.5	346.3	577.529	346.3	23685.1	346.3	24258.1	346.3	572.966	346.3	23696.4	346.3	24274.3	346.3	577.846	346.3	23704.2	346.3	24289.2	346.3	585.02	346.3	23714.9	346.3	24312.8	346.3	597.869	346.3	23740.4	346.3	24355.7	346.3	615.34	346.3	23787	346.3	24411	346.3	623.971	346.3	23866.2	346.3	24501.3	346.3	635.16	346.3	23982.9	346.3	24600.8	346.3	617.859	346.3	24101.8	346.3	24784.4	346.3	682.631	346.3	24078.9	346.3	24565.8	346.3	486.869	346.3	24081.9	346.3	24549.6	346.3	467.695	346.3	24087.4	346.3	24545.1	346.3	457.689	346.3	24095	346.3	24545.3	346.3	450.256	346.3	24102.1	346.3	24546.4	346.3	444.291	346.3	24109.6	346.3	24548.3	346.3	438.636	346.3	24118.8	346.3	24552	346.3	433.246	346.3	24128.8	346.3	24556.5	346.3	427.75	346.3	24141.6	346.3	24563.2	346.3	421.631	346.3	24144.5	346.3	24559.1	346.3	414.531	346.3	24250	346.3	24755.9	346.3	505.891	346.3	24229.1	346.3	24606.8	346.3	377.701	346.3	24237.5	346.3	24607.1	346.3	369.6
346.4	23681.5	346.4	24301.4	346.4	619.93	346.4	23670.2	346.4	24264.4	346.4	594.209	346.4	23683	346.4	24260.5	346.4	577.529	346.4	23685.1	346.4	24258.1	346.4	572.969	346.4	23696.4	346.4	24274.3	346.4	577.84	346.4	23704.2	346.4	24289.2	346.4	585.031	346.4	23714.9	346.4	24312.8	346.4	597.875	346.4	23740.4	346.4	24355.7	346.4	615.34	346.4	23787	346.4	24411	346.4	623.961	346.4	23866.2	346.4	24501.3	346.4	635.15	346.4	23982.9	346.4	24600.7	346.4	617.85	346.4	24101.8	346.4	24784.4	346.4	682.621	346.4	24078.9	346.4	24565.8	346.4	486.869	346.4	24081.9	346.4	24549.6	346.4	467.689	346.4	24087.4	346.4	24545.1	346.4	457.686	346.4	24095	346.4	24545.3	346.4	450.246	346.4	24102.1	346.4	24546.4	346.4	444.291	346.4	24109.6	346.4	24548.3	346.4	438.629	346.4	24118.8	346.4	24552	346.4	433.24	346.4	24128.8	346.4	24556.5	346.4	427.745	346.4	24141.6	346.4	24563.2	346.4	421.626	346.4	24144.5	346.4	24559.1	346.4	414.531	346.4	24250	346.4	24755.9	346.4	505.881	346.4	24229.1	346.4	24606.8	346.4	377.701	346.4	24237.5	346.4	24607.1	346.4	369.596
346.5	23681.5	346.5	24301.4	346.5	619.93	346.5	23670.2	346.5	24264.4	346.5	594.209	346.5	23683	346.5	24260.5	346.5	577.529	346.5	23685.1	346.5	24258.1	346.5	572.969	346.5	23696.4	346.5	24274.3	346.5	577.84	346.5	23704.2	346.5	24289.2	346.5	585.031	346.5	23714.9	346.5	24312.8	346.5	597.869	346.5	23740.4	346.5	24355.7	346.5	615.336	346.5	23787	346.5	24411	346.5	623.961	346.5	23866.2	346.5	24501.3	346.5	635.141	346.5	23982.9	346.5	24600.7	346.5	617.83	346.5	24101.8	346.5	24784.4	346.5	682.602	346.5	24078.9	346.5	24565.8	346.5	486.869	346.5	24081.9	346.5	24549.6	346.5	467.686	346.5	24087.4	346.5	24545.1	346.5	457.686	346.5	24095	346.5	24545.3	346.5	450.25	346.5	24102.1	346.5	24546.4	346.5	444.287	346.5	24109.6	346.5	24548.3	346.5	438.639	346.5	24118.8	346.5	24552	346.5	433.24	346.5	24128.8	346.5	24556.5	346.5	427.738	346.5	24141.6	346.5	24563.2	346.5	421.619	346.5	24144.5	346.5	24559.1	346.5	414.527	346.5	24250	346.5	24755.9	346.5	505.871	346.5	24229.1	346.5	24606.8	346.5	377.707	346.5	24237.5	346.5	24607.1	346.5	369.59
