Cycle=1_Fc=1_X	Cycle=1_Fc=1_Y	Cycle=1_Fc=2_X	Cycle=1_Fc=2_Y
19852	21522.1	19852	21265
19853	21522.1	19853	21265
19854	21522.1	19854	21265
19855	21522.1	19855	21265
19856	21522.1	19856	21265
19857	21522.1	19857	21265
19858	21522.1	19858	21265
19859	21522.1	19859	21265
19860	21522.1	19860	21265
19861	21522.1	19861	21265
19862	21522.1	19862	21265
19863	21522.1	19863	21265
19864	21522.1	19864	21265
19865	21522.1	19865	21265
19866	21522.1	19866	21265
19867	21522.1	19867	21265
19868	21522.1	19868	21265
19869	21522.1	19869	21265
19870	21522.1	19870	21265
19871	21522.1	19871	21265
19872	21522.1	19872	21265
19873	21522.1	19873	21265
19874	21522.1	19874	21265
19875	21522.1	19875	21265
19876	21522.1	19876	21265
19877	21522.1	19877	21265
19878	21522.1	19878	21265
19879	21522.1	19879	21265
19880	21522.1	19880	21265
19881	21522.1	19881	21265
19882	21522.1	19882	21265
19883	21522.1	19883	21265.1
19884	21522.1	19884	21265
19885	21522.1	19885	21265
19886	21522.1	19886	21265.1
19887	21522.1	19887	21265.1
19888	21522.1	19888	21265.1
19889	21522.1	19889	21265.1
19890	21522.1	19890	21265.1
19891	21522.1	19891	21265.1
19892	21522.1	19892	21265.1
19893	21522.1	19893	21265.1
19894	21522.1	19894	21265
19895	21522.1	19895	21265
19896	21522.1	19896	21265
19897	21522.1	19897	21265
19898	21522.1	19898	21265
19899	21522.1	19899	21265
19900	21522.1	19900	21265
19901	21522.1	19901	21265
19902	21522.1	19902	21265
19903	21522.1	19903	21265
19904	21522.1	19904	21265.1
19905	21522.1	19905	21265.1
19906	21522.1	19906	21265.1
19907	21522.1	19907	21265.1
19908	21522.1	19908	21265.1
19909	21522.1	19909	21265.1
19910	21522.1	19910	21265.1
19911	21522.1	19911	21265.1
19912	21522.1	19912	21265.1
19913	21522.1	19913	21265.1
19914	21522.1	19914	21265.1
19915	21522.1	19915	21265.1
19916	21522.1	19916	21265.1
19917	21522.1	19917	21265.1
19918	21522	19918	21265.1
19919	21522	19919	21265.1
19920	21522	19920	21265.1
19921	21522.1	19921	21265.1
19922	21522.1	19922	21265.1
19923	21522.1	19923	21265.1
19924	21522.1	19924	21265.1
19925	21522.1	19925	21265.1
19926	21522.1	19926	21265.1
19927	21522.1	19927	21265.1
19928	21522.1	19928	21265.1
19929	21522.1	19929	21265.1
19930	21522.1	19930	21265.1
19931	21522.1	19931	21265.1
19932	21522.1	19932	21265.1
19933	21522.1	19933	21265.1
19934	21522.1	19934	21265.1
19935	21522.1	19935	21265.1
19936	21522.1	19936	21265.1
19937	21522.1	19937	21265.1
19938	21522.1	19938	21265.1
19939	21522.1	19939	21265.1
19940	21522.1	19940	21265.1
19941	21522.1	19941	21265.1
19942	21522.2	19942	21265.1
19943	21522.2	19943	21265.1
19944	21522.2	19944	21265.1
19945	21522.2	19945	21265.2
19946	21522.2	19946	21265.1
19947	21522.2	19947	21265.1
19948	21522.1	19948	21265.1
19949	21522.1	19949	21265.1
19950	21522.1	19950	21265.1
19951	21522.1	19951	21265.2
19952	21522.1	19952	21265.2
19953	21522.1	19953	21265.2
19954	21522.1	19954	21265.2
19955	21522.1	19955	21265.2
19956	21522.1	19956	21265.2
19957	21522.1	19957	21265.2
19958	21522.2	19958	21265.2
19959	21522.1	19959	21265.2
19960	21522.2	19960	21265.2
19961	21522.1	19961	21265.2
19962	21522.1	19962	21265.2
19963	21522.1	19963	21265.2
19964	21522.1	19964	21265.1
19965	21522.1	19965	21265.1
19966	21522.2	19966	21265.2
19967	21522.2	19967	21265.2
19968	21522.2	19968	21265.2
19969	21522.2	19969	21265.2
19970	21522.2	19970	21265.2
19971	21522.2	19971	21265.2
19972	21522.2	19972	21265.2
19973	21522.2	19973	21265.2
19974	21522.2	19974	21265.1
19975	21522.2	19975	21265.1
19976	21522.2	19976	21265.1
19977	21522.1	19977	21265.1
19978	21522.1	19978	21265.1
19979	21522.1	19979	21265.1
19980	21522.1	19980	21265.1
19981	21522.1	19981	21265.1
19982	21522.1	19982	21265.1
19983	21522.1	19983	21265.1
19984	21522.1	19984	21265.1
19985	21522.1	19985	21265.1
19986	21522.1	19986	21265.1
19987	21522.1	19987	21265.1
19988	21522.1	19988	21265.1
19989	21522.1	19989	21265.1
19990	21522.1	19990	21265.1
19991	21522.1	19991	21265.1
19992	21522.1	19992	21265.1
19993	21522.1	19993	21265.1
19994	21522.1	19994	21265.2
19995	21522.1	19995	21265.2
19996	21522.1	19996	21265.2
19997	21522.1	19997	21265.2
19998	21522.1	19998	21265.1
19999	21522.1	19999	21265.1
20000	21522.1	20000	21265.1
20001	21522.1	20001	21265.1
20002	21522.1	20002	21265.1
20003	21522.1	20003	21265.1
20004	21522.1	20004	21265.1
20005	21522.1	20005	21265.1
20006	21522.1	20006	21265.1
20007	21522.1	20007	21265.2
20008	21522.1	20008	21265.2
20009	21522.1	20009	21265.2
20010	21522.1	20010	21265.2
20011	21522.1	20011	21265.2
20012	21522.1	20012	21265.2
20013	21522.1	20013	21265.2
20014	21522.1	20014	21265.2
20015	21522.1	20015	21265.2
20016	21522.1	20016	21265.2
20017	21522.1	20017	21265.1
20018	21522.1	20018	21265.1
20019	21522.1	20019	21265.1
20020	21522.1	20020	21265.1
20021	21522.1	20021	21265.1
20022	21522.1	20022	21265.1
20023	21522.1	20023	21265.1
20024	21522.1	20024	21265.1
20025	21522.1	20025	21265.1
20026	21522.1	20026	21265.1
20027	21522.1	20027	21265.1
20028	21522.1	20028	21265.1
20029	21522.1	20029	21265.1
20030	21522.1	20030	21265.1
20031	21522.1	20031	21265.1
20032	21522	20032	21265.1
20033	21522	20033	21265
20034	21522	20034	21265.1
20035	21522	20035	21265.1
20036	21522	20036	21265.1
20037	21522	20037	21265.1
20038	21522	20038	21265.1
20039	21522	20039	21265.1
20040	21522.1	20040	21265.1
20041	21522.1	20041	21265.1
20042	21522.1	20042	21265.1
20043	21522.1	20043	21265.1
20044	21522.1	20044	21265.1
20045	21522.1	20045	21265.1
20046	21522.1	20046	21265.1
20047	21522.1	20047	21265
20048	21522.1	20048	21265
20049	21522	20049	21265
20050	21522	20050	21265
20051	21522	20051	21265
20052	21522	20052	21265
20053	21522	20053	21265
20054	21522	20054	21265.1
20055	21522	20055	21265.1
20056	21522	20056	21265.1
20057	21522	20057	21265.1
20058	21522	20058	21265.1
20059	21522	20059	21265.1
20060	21522	20060	21265.1
20061	21522	20061	21265.1
20062	21522	20062	21265.1
20063	21522.1	20063	21265.1
20064	21522.1	20064	21265.1
20065	21522.1	20065	21265.1
20066	21522.1	20066	21265.1
20067	21522.1	20067	21265.1
20068	21522.1	20068	21265.1
20069	21522.1	20069	21265.1
20070	21522.1	20070	21265.1
20071	21522.1	20071	21265.1
20072	21522	20072	21265.1
20073	21522	20073	21265.1
20074	21522	20074	21265.1
20075	21522	20075	21265.1
20076	21522	20076	21265.1
20077	21522	20077	21265.1
20078	21522	20078	21265.1
20079	21522	20079	21265.1
20080	21522	20080	21265.1
20081	21522	20081	21265.1
20082	21522	20082	21265.1
20083	21522	20083	21265.1
20084	21522	20084	21265.1
20085	21522	20085	21265.1
20086	21522	20086	21265.1
20087	21522	20087	21265.1
20088	21522	20088	21265.1
20089	21522	20089	21265.1
20090	21522	20090	21265.1
20091	21522	20091	21265.1
20092	21522	20092	21265.1
20093	21522	20093	21265.1
20094	21522	20094	21265.1
20095	21522	20095	21265.1
20096	21522	20096	21265.1
20097	21522	20097	21265.1
20098	21522	20098	21265.1
20099	21522	20099	21265.1
20100	21522	20100	21265.1
20101	21522.1	20101	21265.1
20102	21522.1	20102	21265.1
20103	21522.1	20103	21265.1
20104	21522.1	20104	21265.1
20105	21522	20105	21265.1
20106	21522	20106	21265.1
20107	21522	20107	21265.1
20108	21522	20108	21265.1
20109	21522	20109	21265.1
20110	21522	20110	21265.1
20111	21522	20111	21265.1
20112	21522	20112	21265.1
20113	21522	20113	21265.1
20114	21522	20114	21265.1
20115	21522	20115	21265.1
20116	21522	20116	21265.1
20117	21522	20117	21265.1
20118	21522	20118	21265.1
20119	21522	20119	21265.1
20120	21522	20120	21265.1
20121	21522	20121	21265.1
20122	21522	20122	21265.1
20123	21522	20123	21265.1
20124	21522	20124	21265.1
20125	21522	20125	21265.1
20126	21522.1	20126	21265.1
20127	21522.1	20127	21265.2
20128	21522.1	20128	21265.2
20129	21522.1	20129	21265.2
20130	21522.1	20130	21265.1
20131	21522	20131	21265.1
20132	21522	20132	21265.1
20133	21522	20133	21265.1
20134	21522	20134	21265.2
20135	21522	20135	21265.2
20136	21522	20136	21265.1
20137	21522	20137	21265.1
20138	21522	20138	21265.1
20139	21522	20139	21265.1
20140	21522	20140	21265.1
20141	21522.1	20141	21265.1
20142	21522.1	20142	21265.2
20143	21522.1	20143	21265.2
20144	21522.1	20144	21265.2
20145	21522.1	20145	21265.2
20146	21522.1	20146	21265.1
20147	21522.1	20147	21265.1
20148	21522.1	20148	21265.1
20149	21522	20149	21265.1
20150	21522	20150	21265.2
20151	21522	20151	21265.2
20152	21522	20152	21265.2
20153	21522	20153	21265.2
20154	21522	20154	21265.2
20155	21522	20155	21265.2
20156	21522	20156	21265.1
20157	21522	20157	21265.1
20158	21522	20158	21265.2
20159	21522	20159	21265.1
20160	21522	20160	21265.1
20161	21522	20161	21265.2
20162	21522	20162	21265.2
20163	21522	20163	21265.2
20164	21522	20164	21265.2
20165	21522	20165	21265.2
20166	21522.1	20166	21265.2
20167	21522.1	20167	21265.2
20168	21522.1	20168	21265.2
20169	21522.1	20169	21265.2
20170	21522	20170	21265.2
20171	21522.1	20171	21265.2
20172	21522.1	20172	21265.2
20173	21522	20173	21265.2
20174	21522	20174	21265.2
20175	21522	20175	21265.2
20176	21522	20176	21265.1
20177	21522	20177	21265.1
20178	21522	20178	21265.1
20179	21522	20179	21265.1
20180	21522	20180	21265.1
20181	21522	20181	21265.1
20182	21522	20182	21265.1
20183	21522	20183	21265.1
20184	21522	20184	21265.1
20185	21522	20185	21265.1
20186	21522	20186	21265.1
20187	21522	20187	21265.1
20188	21522	20188	21265.1
20189	21522	20189	21265.2
20190	21522	20190	21265.2
20191	21522	20191	21265.2
20192	21522	20192	21265.2
20193	21522	20193	21265.2
20194	21522	20194	21265.2
20195	21522	20195	21265.2
20196	21522	20196	21265.2
20197	21522	20197	21265.2
20198	21522	20198	21265.2
20199	21522	20199	21265.2
20200	21522	20200	21265.2
20201	21522	20201	21265.2
20202	21522	20202	21265.2
20203	21522	20203	21265.2
20204	21522	20204	21265.2
20205	21522	20205	21265.2
20206	21522	20206	21265.2
20207	21522	20207	21265.2
20208	21522	20208	21265.2
20209	21522	20209	21265.2
20210	21522	20210	21265.2
20211	21522	20211	21265.2
20212	21522	20212	21265.2
20213	21522	20213	21265.2
20214	21522	20214	21265.2
20215	21522	20215	21265.2
20216	21522	20216	21265.2
20217	21522	20217	21265.2
20218	21522	20218	21265.2
20219	21522	20219	21265.1
20220	21522	20220	21265.1
20221	21522	20221	21265.1
20222	21522	20222	21265.1
20223	21522	20223	21265.1
20224	21522	20224	21265.1
20225	21522	20225	21265.1
20226	21522	20226	21265.1
20227	21522	20227	21265.1
20228	21522	20228	21265.1
20229	21522	20229	21265.1
20230	21522	20230	21265.1
20231	21522	20231	21265.1
20232	21522	20232	21265.1
20233	21522	20233	21265.1
20234	21522	20234	21265.2
20235	21522	20235	21265.2
20236	21522	20236	21265.2
20237	21522	20237	21265.2
20238	21522	20238	21265.1
20239	21522	20239	21265.1
20240	21522	20240	21265.1
20241	21522	20241	21265.1
20242	21522	20242	21265.1
20243	21522	20243	21265.1
20244	21522	20244	21265.1
20245	21521.9	20245	21265.1
20246	21521.9	20246	21265.1
20247	21521.9	20247	21265.1
20248	21521.9	20248	21265.1
20249	21521.9	20249	21265.1
20250	21521.9	20250	21265.1
20251	21521.9	20251	21265.1
20252	21521.9	20252	21265.1
20253	21521.9	20253	21265.1
20254	21521.9	20254	21265.1
20255	21521.9	20255	21265.1
20256	21521.9	20256	21265.1
20257	21521.9	20257	21265.1
20258	21521.9	20258	21265.1
20259	21521.9	20259	21265.1
20260	21521.9	20260	21265.1
20261	21521.9	20261	21265.1
20262	21521.9	20262	21265.1
20263	21521.9	20263	21265.1
20264	21521.9	20264	21265.1
20265	21521.9	20265	21265.1
20266	21521.9	20266	21265.1
20267	21521.9	20267	21265.1
20268	21521.9	20268	21265.1
20269	21521.9	20269	21265.1
20270	21521.9	20270	21265.1
20271	21521.9	20271	21265.1
20272	21521.9	20272	21265.1
20273	21521.9	20273	21265.1
20274	21521.9	20274	21265.1
20275	21521.9	20275	21265.1
20276	21521.9	20276	21265.1
20277	21521.9	20277	21265.1
20278	21521.9	20278	21265.1
20279	21521.9	20279	21265.1
20280	21521.9	20280	21265.1
20281	21521.9	20281	21265.1
20282	21521.9	20282	21265.1
20283	21521.9	20283	21265.1
20284	21521.9	20284	21265.1
20285	21521.9	20285	21265.1
20286	21521.9	20286	21265.2
20287	21521.9	20287	21265.2
20288	21521.9	20288	21265.2
20289	21521.9	20289	21265.2
20290	21521.9	20290	21265.2
20291	21521.9	20291	21265.2
20292	21521.9	20292	21265.2
20293	21521.9	20293	21265.2
20294	21521.9	20294	21265.2
20295	21521.9	20295	21265.2
20296	21521.9	20296	21265.2
20297	21521.9	20297	21265.2
20298	21521.9	20298	21265.2
20299	21521.9	20299	21265.1
20300	21521.8	20300	21265.1
20301	21521.8	20301	21265.1
20302	21521.8	20302	21265.1
20303	21521.8	20303	21265.1
20304	21521.9	20304	21265.1
20305	21521.9	20305	21265.1
20306	21521.9	20306	21265.1
20307	21521.9	20307	21265.1
20308	21521.9	20308	21265.1
20309	21521.9	20309	21265.1
20310	21521.9	20310	21265.1
20311	21521.9	20311	21265
20312	21521.8	20312	21265
20313	21521.8	20313	21265
20314	21521.8	20314	21265
20315	21521.8	20315	21265
20316	21521.8	20316	21265
20317	21521.8	20317	21265
20318	21521.8	20318	21265
20319	21521.8	20319	21265
20320	21521.8	20320	21265
20321	21521.8	20321	21265
20322	21521.8	20322	21265
20323	21521.8	20323	21265
20324	21521.8	20324	21265
20325	21521.8	20325	21265
20326	21521.8	20326	21265
20327	21521.9	20327	21265
20328	21521.9	20328	21265
20329	21521.9	20329	21265
20330	21521.9	20330	21265
20331	21521.9	20331	21265
20332	21521.8	20332	21265
20333	21521.8	20333	21265
20334	21521.8	20334	21265
20335	21521.8	20335	21265
20336	21521.8	20336	21265
20337	21521.8	20337	21265
20338	21521.8	20338	21265
20339	21521.8	20339	21265
20340	21521.8	20340	21265
20341	21521.8	20341	21265
20342	21521.8	20342	21265
20343	21521.8	20343	21265
20344	21521.8	20344	21265
20345	21521.8	20345	21265
20346	21521.8	20346	21265
20347	21521.8	20347	21265
20348	21521.8	20348	21265
20349	21521.8	20349	21265
20350	21521.8	20350	21265
20351	21521.8	20351	21265
20352	21521.8	20352	21265
20353	21521.8	20353	21265
20354	21521.8	20354	21265
20355	21521.8	20355	21265
20356	21521.8	20356	21265
20357	21521.8	20357	21265
20358	21521.8	20358	21265
20359	21521.8	20359	21265
20360	21521.8	20360	21265
20361	21521.8	20361	21265
20362	21521.8	20362	21265
20363	21521.8	20363	21265
20364	21521.8	20364	21265
20365	21521.8	20365	21265
20366	21521.8	20366	21265
20367	21521.8	20367	21265
20368	21521.8	20368	21265
20369	21521.8	20369	21265
20370	21521.8	20370	21265
20371	21521.8	20371	21265
20372	21521.8	20372	21265
20373	21521.8	20373	21265
20374	21521.8	20374	21265
20375	21521.8	20375	21265
20376	21521.8	20376	21265
20377	21521.8	20377	21265
20378	21521.8	20378	21265
20379	21521.8	20379	21265
20380	21521.7	20380	21265
20381	21521.7	20381	21265
20382	21521.7	20382	21265
20383	21521.7	20383	21265
20384	21521.7	20384	21265
20385	21521.7	20385	21265
20386	21521.8	20386	21265
20387	21521.8	20387	21265
20388	21521.8	20388	21265
20389	21521.8	20389	21265
20390	21521.8	20390	21265
20391	21521.8	20391	21265
20392	21521.8	20392	21265
20393	21521.8	20393	21265
20394	21521.8	20394	21265
20395	21521.8	20395	21265
20396	21521.8	20396	21265
20397	21521.8	20397	21265
20398	21521.8	20398	21265
20399	21521.8	20399	21265.1
20400	21521.8	20400	21265.1
20401	21521.8	20401	21265.1
20402	21521.8	20402	21265.1
20403	21521.8	20403	21265.1
20404	21521.8	20404	21265.1
20405	21521.8	20405	21265
20406	21521.8	20406	21265
20407	21521.8	20407	21265
20408	21521.8	20408	21265
20409	21521.8	20409	21265
20410	21521.8	20410	21265
20411	21521.8	20411	21265
20412	21521.8	20412	21265
20413	21521.8	20413	21265
20414	21521.8	20414	21265
20415	21521.8	20415	21265
20416	21521.8	20416	21265
20417	21521.7	20417	21265
20418	21521.7	20418	21265
20419	21521.7	20419	21265
20420	21521.7	20420	21265
20421	21521.7	20421	21265
20422	21521.7	20422	21264.9
20423	21521.7	20423	21264.9
20424	21521.7	20424	21264.9
20425	21521.7	20425	21265
20426	21521.7	20426	21265
20427	21521.7	20427	21265
20428	21521.7	20428	21265
20429	21521.7	20429	21265
20430	21521.7	20430	21265
20431	21521.7	20431	21265
20432	21521.7	20432	21265
20433	21521.7	20433	21265
20434	21521.7	20434	21265
20435	21521.7	20435	21265
20436	21521.7	20436	21265
20437	21521.6	20437	21265
20438	21521.6	20438	21265
20439	21521.6	20439	21265
20440	21521.6	20440	21265
20441	21521.7	20441	21265
20442	21521.7	20442	21265
20443	21521.7	20443	21265
20444	21521.7	20444	21265
20445	21521.7	20445	21265
20446	21521.7	20446	21265
20447	21521.7	20447	21265
20448	21521.7	20448	21265
20449	21521.7	20449	21265
20450	21521.7	20450	21265
20451	21521.7	20451	21264.9
20452	21521.7	20452	21264.9
20453	21521.7	20453	21264.9
20454	21521.7	20454	21265
20455	21521.7	20455	21265
20456	21521.7	20456	21265
20457	21521.7	20457	21265
20458	21521.7	20458	21265
20459	21521.7	20459	21265
20460	21521.7	20460	21265
20461	21521.7	20461	21265
20462	21521.7	20462	21265
20463	21521.7	20463	21265
20464	21521.7	20464	21265
20465	21521.7	20465	21265
20466	21521.6	20466	21265
20467	21521.7	20467	21265
20468	21521.7	20468	21265
20469	21521.7	20469	21265
20470	21521.7	20470	21265
20471	21521.7	20471	21265
20472	21521.7	20472	21265
20473	21521.7	20473	21265
20474	21521.7	20474	21265
20475	21521.7	20475	21265
20476	21521.7	20476	21265
20477	21521.7	20477	21265
20478	21521.7	20478	21265
20479	21521.7	20479	21265
20480	21521.7	20480	21265
20481	21521.7	20481	21265
20482	21521.7	20482	21265
20483	21521.7	20483	21265
20484	21521.7	20484	21265
20485	21521.7	20485	21265
20486	21521.7	20486	21265
20487	21521.7	20487	21265
20488	21521.7	20488	21265
20489	21521.7	20489	21265
20490	21521.7	20490	21265.1
20491	21521.8	20491	21265.1
20492	21521.8	20492	21265.1
20493	21521.8	20493	21265
20494	21521.7	20494	21265
20495	21521.7	20495	21265
20496	21521.7	20496	21265
20497	21521.7	20497	21265
20498	21521.7	20498	21265
20499	21521.7	20499	21265
20500	21521.7	20500	21265
20501	21521.7	20501	21265
20502	21521.7	20502	21265
20503	21521.7	20503	21265
20504	21521.7	20504	21265
20505	21521.7	20505	21265
20506	21521.7	20506	21265
20507	21521.7	20507	21265
20508	21521.7	20508	21265
20509	21521.7	20509	21265
20510	21521.7	20510	21265
20511	21521.7	20511	21265
20512	21521.7	20512	21265
20513	21521.7	20513	21265
20514	21521.8	20514	21265
20515	21521.8	20515	21265
20516	21521.8	20516	21265
20517	21521.8	20517	21265
20518	21521.8	20518	21265
20519	21521.7	20519	21265
20520	21521.7	20520	21265
20521	21521.7	20521	21265
20522	21521.7	20522	21265
20523	21521.7	20523	21265
20524	21521.7	20524	21265
20525	21521.7	20525	21265.1
20526	21521.7	20526	21265.1
20527	21521.8	20527	21265
20528	21521.7	20528	21265
20529	21521.7	20529	21265
20530	21521.7	20530	21265
20531	21521.7	20531	21265
20532	21521.7	20532	21265
20533	21521.7	20533	21265
20534	21521.7	20534	21265
20535	21521.7	20535	21265
20536	21521.7	20536	21265
20537	21521.7	20537	21265
20538	21521.7	20538	21265
20539	21521.7	20539	21265
20540	21521.7	20540	21265
